  17.7500 2.3727e+04 1.9317e+04 2.9562e+04 1.9554e+04 2.9381e+04 2.2920e+04 2.4550e+04 2.2550e+04 2.4912e+04
  18.0000 2.2262e+04 1.8149e+04 2.7699e+04 1.8369e+04 2.7529e+04 2.1521e+04 2.3028e+04 2.1159e+04 2.3373e+04
  18.2500 2.0912e+04 1.7059e+04 2.5965e+04 1.7266e+04 2.5809e+04 2.0221e+04 2.1612e+04 1.9875e+04 2.1941e+04
  18.5000 1.9645e+04 1.6056e+04 2.4358e+04 1.6246e+04 2.4213e+04 1.9011e+04 2.0295e+04 1.8682e+04 2.0608e+04
  18.7500 1.8468e+04 1.5116e+04 2.2869e+04 1.5291e+04 2.2731e+04 1.7884e+04 1.9077e+04 1.7571e+04 1.9373e+04
  19.0000 1.7382e+04 1.4236e+04 2.1477e+04 1.4402e+04 2.1349e+04 1.6830e+04 1.7941e+04 1.6534e+04 1.8230e+04
  19.2500 1.6361e+04 1.3415e+04 2.0191e+04 1.3571e+04 2.0073e+04 1.5851e+04 1.6880e+04 1.5563e+04 1.7151e+04
  19.5000 1.5407e+04 1.2654e+04 1.8992e+04 1.2798e+04 1.8880e+04 1.4937e+04 1.5892e+04 1.4666e+04 1.6156e+04
  19.7500 1.4526e+04 1.1937e+04 1.7873e+04 1.2073e+04 1.7769e+04 1.4082e+04 1.4970e+04 1.3826e+04 1.5226e+04
  20.0000 1.3695e+04 1.1272e+04 1.6830e+04 1.1398e+04 1.6732e+04 1.3291e+04 1.4114e+04 1.3036e+04 1.4353e+04
  20.2500 1.2921e+04 1.0646e+04 1.5863e+04 1.0765e+04 1.5769e+04 1.2542e+04 1.3316e+04 1.2304e+04 1.3547e+04
  20.5000 1.2205e+04 1.0059e+04 1.4951e+04 1.0172e+04 1.4863e+04 1.1843e+04 1.2567e+04 1.1621e+04 1.2789e+04
  20.7500 1.1530e+04 9.5144e+03 1.4105e+04 9.6209e+03 1.4024e+04 1.1193e+04 1.1868e+04 1.0979e+04 1.2073e+04
  21.0000 1.0896e+04 9.0030e+03 1.3311e+04 9.1024e+03 1.3234e+04 1.0584e+04 1.1209e+04 1.0378e+04 1.1415e+04
  21.2500 1.0304e+04 8.5248e+03 1.2573e+04 8.6168e+03 1.2501e+04 1.0016e+04 1.0592e+04 9.8184e+03 1.0790e+04
  21.5000 9.7443e+03 8.0721e+03 1.1878e+04 8.1576e+03 1.1810e+04 9.4727e+03 1.0016e+04 9.2917e+03 1.0205e+04
  21.7500 9.2258e+03 7.6458e+03 1.1233e+04 7.7288e+03 1.1168e+04 8.9707e+03 9.4810e+03 8.7896e+03 9.6620e+03
  22.0000 8.7403e+03 7.2485e+03 1.0618e+04 7.3264e+03 1.0559e+04 8.5016e+03 8.9789e+03 8.3288e+03 9.1435e+03
  22.2500 8.2794e+03 6.8752e+03 1.0048e+04 6.9478e+03 9.9912e+03 8.0580e+03 8.5016e+03 7.8926e+03 8.6662e+03
  22.5000 7.8481e+03 6.5230e+03 9.5183e+03 6.5914e+03 9.4645e+03 7.6407e+03 8.0564e+03 7.4827e+03 8.2135e+03
  22.7500 7.4432e+03 6.1927e+03 9.0134e+03 6.2573e+03 8.9625e+03 7.2490e+03 7.6374e+03 7.0976e+03 7.7889e+03
  23.0000 7.0622e+03 5.8813e+03 8.5414e+03 5.9421e+03 8.4934e+03 6.8803e+03 7.2441e+03 6.7354e+03 7.3889e+03
  23.2500 6.7042e+03 5.5875e+03 8.1006e+03 5.6450e+03 8.0555e+03 6.5330e+03 6.8737e+03 6.3947e+03 7.0128e+03
  23.5000 6.3667e+03 5.3109e+03 7.6843e+03 5.3651e+03 7.6416e+03 6.2062e+03 6.5264e+03 6.0737e+03 6.6589e+03
  23.7500 6.0482e+03 5.0499e+03 7.2922e+03 5.1009e+03 7.2514e+03 5.8984e+03 6.1988e+03 5.7709e+03 6.3256e+03
  24.0000 5.7486e+03 4.8040e+03 6.9238e+03 4.8524e+03 6.8852e+03 5.6079e+03 5.8894e+03 5.4853e+03 6.0120e+03
  24.2500 5.4664e+03 4.5721e+03 6.5761e+03 4.6179e+03 6.5396e+03 5.3339e+03 5.5989e+03 5.2170e+03 5.7157e+03
  24.5000 5.1997e+03 4.3523e+03 6.2492e+03 4.3956e+03 6.2145e+03 5.0754e+03 5.3240e+03 4.9627e+03 5.4367e+03
  24.7500 4.9487e+03 4.1455e+03 5.9402e+03 4.1866e+03 5.9075e+03 4.8310e+03 5.0656e+03 4.7240e+03 5.1726e+03
  25.0000 4.7109e+03 3.9502e+03 5.6490e+03 3.9891e+03 5.6178e+03 4.6006e+03 4.8211e+03 4.4977e+03 4.9240e+03
  25.2500 4.4862e+03 3.7648e+03 5.3752e+03 3.8014e+03 5.3454e+03 4.3833e+03 4.5899e+03 4.2837e+03 4.6894e+03
  25.5000 4.2747e+03 3.5895e+03 5.1159e+03 3.6245e+03 5.0878e+03 4.1767e+03 4.3718e+03 4.0821e+03 4.4672e+03
  25.7500 4.0738e+03 3.4245e+03 4.8711e+03 3.4574e+03 4.8442e+03 3.9825e+03 4.1660e+03 3.8911e+03 4.2574e+03
  26.0000 3.8846e+03 3.2670e+03 4.6401e+03 3.2986e+03 4.6146e+03 3.7973e+03 3.9710e+03 3.7101e+03 4.0590e+03
  26.2500 3.7052e+03 3.1181e+03 4.4214e+03 3.1480e+03 4.3973e+03 3.6228e+03 3.7866e+03 3.5397e+03 3.8706e+03
  26.5000 3.5356e+03 2.9772e+03 4.2144e+03 3.0056e+03 4.1915e+03 3.4582e+03 3.6122e+03 3.3776e+03 3.6928e+03
  26.7500 3.3743e+03 2.8445e+03 4.0193e+03 2.8714e+03 3.9973e+03 3.3011e+03 3.4467e+03 3.2245e+03 3.5249e+03
  27.0000 3.2220e+03 2.7174e+03 3.8339e+03 2.7431e+03 3.8130e+03 3.1529e+03 3.2903e+03 3.0788e+03 3.3652e+03
  27.2500 3.0772e+03 2.5978e+03 3.6593e+03 2.6221e+03 3.6393e+03 3.0122e+03 3.1422e+03 2.9414e+03 3.2138e+03
  27.5000 2.9406e+03 2.4836e+03 3.4929e+03 2.5069e+03 3.4739e+03 2.8788e+03 3.0015e+03 2.8105e+03 3.0706e+03
  27.7500 2.8105e+03 2.3752e+03 3.3355e+03 2.3974e+03 3.3175e+03 2.7521e+03 2.8682e+03 2.6863e+03 2.9340e+03
  28.0000 2.6871e+03 2.2726e+03 3.1865e+03 2.2937e+03 3.1694e+03 2.6319e+03 2.7414e+03 2.5686e+03 2.8048e+03
  28.2500 2.5694e+03 2.1749e+03 3.0453e+03 2.1949e+03 3.0286e+03 2.5176e+03 2.6212e+03 2.4567e+03 2.6830e+03
  28.5000 2.4583e+03 2.0820e+03 2.9103e+03 2.1011e+03 2.8945e+03 2.4089e+03 2.5077e+03 2.3505e+03 2.5661e+03
  28.7500 2.3530e+03 1.9940e+03 2.7828e+03 2.0122e+03 2.7678e+03 2.3061e+03 2.3991e+03 2.2501e+03 2.4558e+03
  29.0000 2.2526e+03 1.9099e+03 2.6619e+03 1.9275e+03 2.6476e+03 2.2081e+03 2.2962e+03 2.1538e+03 2.3505e+03
  29.2500 2.1571e+03 1.8299e+03 2.5469e+03 1.8468e+03 2.5332e+03 2.1143e+03 2.1982e+03 2.0624e+03 2.2509e+03
  29.5000 2.0657e+03 1.7537e+03 2.4377e+03 1.7695e+03 2.4246e+03 2.0262e+03 2.1052e+03 1.9760e+03 2.1554e+03
  29.7500 1.9793e+03 1.6819e+03 2.3344e+03 1.6970e+03 2.3217e+03 1.9415e+03 2.0172e+03 1.8937e+03 2.0657e+03
  30.0000 1.8970e+03 1.6126e+03 2.2358e+03 1.6271e+03 2.2238e+03 1.8616e+03 1.9324e+03 1.8147e+03 1.9793e+03
  30.2500 1.8188e+03 1.5475e+03 2.1416e+03 1.5612e+03 2.1299e+03 1.7851e+03 1.8526e+03 1.7406e+03 1.8978e+03
  30.5000 1.7439e+03 1.4847e+03 2.0522e+03 1.4979e+03 2.0410e+03 1.7118e+03 1.7760e+03 1.6690e+03 1.8197e+03
  30.7500 1.6732e+03 1.4242e+03 1.9670e+03 1.4370e+03 1.9563e+03 1.6427e+03 1.7036e+03 1.6007e+03 1.7456e+03
  31.0000 1.6057e+03 1.3680e+03 1.8866e+03 1.3802e+03 1.8764e+03 1.5760e+03 1.6345e+03 1.5365e+03 1.6748e+03
  31.2500 1.5407e+03 1.3135e+03 1.8090e+03 1.3250e+03 1.7991e+03 1.5127e+03 1.5686e+03 1.4748e+03 1.6073e+03
  31.5000 1.4789e+03 1.2613e+03 1.7360e+03 1.2724e+03 1.7267e+03 1.4526e+03 1.5053e+03 1.4156e+03 1.5423e+03
