   1.0000 1.7302e+08 2.7258e+07 4.5033e+08 3.9307e+07 4.4357e+08 1.3717e+08 2.1327e+08 1.2738e+08 2.1865e+08
   1.2500 1.8237e+08 2.3251e+07 4.5307e+08 3.4309e+07 4.4440e+08 1.4077e+08 2.3670e+08 1.4155e+08 2.2319e+08
   1.5000 1.7567e+08 2.1328e+07 4.1748e+08 3.0846e+07 4.0829e+08 1.3459e+08 2.3224e+08 1.4162e+08 2.0972e+08
   1.7500 1.5891e+08 2.2098e+07 3.6193e+08 2.9964e+07 3.5339e+08 1.2215e+08 2.1044e+08 1.3172e+08 1.8610e+08
   2.0000 1.3795e+08 2.5825e+07 3.0195e+08 3.2302e+07 2.9460e+08 1.0694e+08 1.8163e+08 1.1677e+08 1.5914e+08
   2.2500 1.1672e+08 2.9196e+07 2.4629e+08 3.4533e+07 2.4024e+08 9.1441e+07 1.5231e+08 1.0040e+08 1.3305e+08
   2.5000 9.7281e+07 2.9913e+07 1.9851e+08 3.4261e+07 1.9364e+08 7.7045e+07 1.2568e+08 8.4735e+07 1.0983e+08
   2.7500 8.0419e+07 2.8477e+07 1.5918e+08 3.1974e+07 1.5530e+08 6.4366e+07 1.0286e+08 7.0753e+07 9.0085e+07
   3.0000 6.6231e+07 2.6198e+07 1.2751e+08 2.9010e+07 1.2442e+08 5.3534e+07 8.3904e+07 5.8745e+07 7.3718e+07
   3.2500 5.4486e+07 2.3603e+07 1.0228e+08 2.5873e+07 9.9828e+07 4.4440e+07 6.8414e+07 4.8648e+07 6.0324e+07
   3.5000 4.4849e+07 2.0947e+07 8.2252e+07 2.2784e+07 8.0302e+07 3.6885e+07 5.5851e+07 4.0264e+07 4.9435e+07
   3.7500 3.6981e+07 1.8417e+07 6.6389e+07 1.9912e+07 6.4830e+07 3.0650e+07 4.5701e+07 3.3350e+07 4.0612e+07
   4.0000 3.0576e+07 1.6101e+07 5.3813e+07 1.7322e+07 5.2566e+07 2.5530e+07 3.7504e+07 2.7679e+07 3.3472e+07
   4.2500 2.5364e+07 1.4024e+07 4.3823e+07 1.5024e+07 4.2823e+07 2.1331e+07 3.0886e+07 2.3036e+07 2.7693e+07
   4.5000 2.1124e+07 1.2183e+07 3.5869e+07 1.3006e+07 3.5066e+07 1.7888e+07 2.5538e+07 1.9236e+07 2.3011e+07
   4.7500 1.7669e+07 1.0580e+07 2.9523e+07 1.1260e+07 2.8875e+07 1.5061e+07 2.1216e+07 1.6128e+07 1.9211e+07
   5.0000 1.4846e+07 9.1927e+06 2.4433e+07 9.7582e+06 2.3908e+07 1.2732e+07 1.7708e+07 1.3577e+07 1.6114e+07
   5.2500 1.2528e+07 7.9936e+06 2.0327e+07 8.4665e+06 1.9898e+07 1.0807e+07 1.4850e+07 1.1477e+07 1.3578e+07
   5.5000 1.0617e+07 6.9575e+06 1.6995e+07 7.3547e+06 1.6644e+07 9.2093e+06 1.2511e+07 9.7400e+06 1.1493e+07
   5.7500 9.0349e+06 6.0493e+06 1.4281e+07 6.3828e+06 1.3992e+07 7.8779e+06 1.0588e+07 8.2989e+06 9.7709e+06
   6.0000 7.7194e+06 5.2180e+06 1.2058e+07 5.4928e+06 1.1818e+07 6.7637e+06 8.9991e+06 7.0979e+06 8.3409e+06
   6.2500 6.6206e+06 4.5156e+06 1.0227e+07 4.7434e+06 1.0027e+07 5.8277e+06 7.6804e+06 6.0929e+06 7.1484e+06
